stim_on_time_ms,stim_off_time_ms,stim_on_delay_ms,stimulus_size_degrees,fixation_window_size_degrees,fixation_point_size_degrees,stim_id,stim_current,stimulus_presented,fixation_correct,stimulus_order_in_trial,samp_on_us,photodiode_on_us
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,5,6738188950,6738177900
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,6,6738521250,6738529150
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,7,6738854400,6738845350
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,8,6739187850,6739196950
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,1,6747009650,6747010850
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,2,6747341750,6747330250
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,3,6747676900,6747683700
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,4,6748009550,6748003050
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,5,6748344800,6748330800
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,6,6748676550,6748677800
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,7,6749010050,6749002400
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,8,6749345700,6749347200
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,1,6756868300,6756874950
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,2,6757234700,6757206100
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,3,6757588200,6757577650
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,4,6757921950,6757930100
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,5,6758254550,6758250400
100.0,100.0,300.0,8,2,0.2,a-031,16,100,1,6,6758587350,6758602400
100.0,100.0,300.0,8,2,0.2,d-025,48,101,1,7,6758921150,6758923050
100.0,100.0,300.0,8,2,0.2,a-000,40,102,1,8,6759254150,6759242000
100.0,100.0,300.0,8,2,0.2,d-005,8,103,1,1,6768425400,6768418100
100.0,100.0,300.0,8,2,0.2,b-000,4,104,1,2,6768761350,6768761700
100.0,100.0,300.0,8,2,0.2,a-016,16,105,1,3,6769092850,6769081050
100.0,100.0,300.0,8,2,0.2,d-016,32,1,1,4,6769425900,6769434150
100.0,100.0,300.0,8,2,0.2,d-018,24,2,1,5,6769762000,6769754650
100.0,100.0,300.0,8,2,0.2,d-000,48,3,1,6,6770096500,6770084400
100.0,100.0,300.0,8,2,0.2,a-031,24,4,1,7,6770427500,6770456800
100.0,100.0,300.0,8,2,0.2,d-008,8,5,1,8,6770761000,6770746950
100.0,100.0,300.0,8,2,0.2,d-010,4,6,1,1,6780237800,6780233600
100.0,100.0,300.0,8,2,0.2,d-005,24,7,1,2,6780570450,6780557850
100.0,100.0,300.0,8,2,0.2,a-000,24,8,1,3,6780904400,6780906050
100.0,100.0,300.0,8,2,0.2,a-016,32,9,1,4,6781237100,6781225600
100.0,100.0,300.0,8,2,0.2,a-028,16,10,1,5,6781571850,6781557350
100.0,100.0,300.0,8,2,0.2,a-022,40,11,1,6,6781904050,6781905100
100.0,100.0,300.0,8,2,0.2,d-025,32,12,1,7,6782239450,6782224400
100.0,100.0,300.0,8,2,0.2,b-000,16,13,1,8,6782571800,6782577100
100.0,100.0,300.0,8,2,0.2,b-031,32,14,1,1,6792095750,6792085150
100.0,100.0,300.0,8,2,0.2,a-024,24,15,1,2,6792431150,6792427700
100.0,100.0,300.0,8,2,0.2,d-010,8,16,1,3,6792762250,6792747450
100.0,100.0,300.0,8,2,0.2,a-000,48,17,1,4,6793095850,6793100750
100.0,100.0,300.0,8,2,0.2,a-016,8,18,1,5,6793430000,6793419750
100.0,100.0,300.0,8,2,0.2,d-016,40,19,1,6,6793763150,6793749800
100.0,100.0,300.0,8,2,0.2,a-022,24,20,1,7,6794098650,6794100650
100.0,100.0,300.0,8,2,0.2,d-025,24,21,1,8,6794431000,6794418100
100.0,100.0,300.0,8,2,0.2,d-008,16,22,1,1,6802055750,6802053300
100.0,100.0,300.0,8,2,0.2,a-031,32,23,1,2,6802387050,6802373700
100.0,100.0,300.0,8,2,0.2,b-031,16,24,1,3,6802722050,6802723500
100.0,100.0,300.0,8,2,0.2,b-000,48,25,1,4,6803055150,6803052650
100.0,100.0,300.0,8,2,0.2,d-005,40,26,1,5,6803387200,6803393750
100.0,100.0,300.0,8,2,0.2,a-028,32,27,1,6,6803722950,6803717100
100.0,100.0,300.0,8,2,0.2,d-018,16,28,1,7,6804054900,6804047800
100.0,100.0,300.0,8,2,0.2,a-024,16,29,1,8,6804390350,6804398700
100.0,100.0,300.0,8,2,0.2,d-000,32,30,1,1,6812470400,6812479700
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,2,6812803800,6812799550
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,3,6813142050,6813122650
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,4,6813470050,6813471600
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,5,6813803600,6813804550
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,6,6814138300,6814125650
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,7,6814470100,6814476050
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,8,6814803750,6814795550
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,1,6822812500,6822807450
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,2,6823142350,6823136250
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,3,6823479500,6823480200
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,4,6823815350,6823802700
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,5,6824145800,6824151100
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,6,6824479800,6824469950
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,7,6824812850,6824823550
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,8,6825146000,6825176100
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,1,6835203250,6835190400
100.0,100.0,300.0,8,2,0.2,d-010,24,47,1,2,6835537150,6835536250
100.0,100.0,300.0,8,2,0.2,d-018,8,48,1,3,6835870850,6835888250
100.0,100.0,300.0,8,2,0.2,b-031,8,49,1,4,6836205500,6836208300
100.0,100.0,300.0,8,2,0.2,a-000,4,50,1,5,6836538400,6836527950
100.0,100.0,300.0,8,2,0.2,a-028,40,51,1,6,6836873900,6836879450
100.0,100.0,300.0,8,2,0.2,d-000,40,52,1,7,6837205450,6837232150
100.0,100.0,300.0,8,2,0.2,b-000,40,53,1,8,6837541050,6837530750
100.0,100.0,300.0,8,2,0.2,a-022,48,54,1,1,6845613400,6845603100
100.0,100.0,300.0,8,2,0.2,d-008,48,55,1,2,6845946600,6845934000
100.0,100.0,300.0,8,2,0.2,a-024,40,56,1,3,6846281850,6846274700
100.0,100.0,300.0,8,2,0.2,d-016,4,57,1,4,6846611550,6846601850
100.0,100.0,300.0,8,2,0.2,a-016,24,58,1,5,6846936450,6846949750
100.0,100.0,300.0,8,2,0.2,a-031,8,59,1,6,6847269650,6847270600
100.0,100.0,300.0,8,2,0.2,d-025,40,60,1,7,6847603200,6847600400
100.0,100.0,300.0,8,2,0.2,b-031,48,61,1,8,6847936200,6847939350
100.0,100.0,300.0,8,2,0.2,b-000,24,62,1,1,6855905250,6855908050
100.0,100.0,300.0,8,2,0.2,d-005,48,63,1,2,6856241150,6856250000
100.0,100.0,300.0,8,2,0.2,d-008,24,64,1,3,6856577050,6856570850
100.0,100.0,300.0,8,2,0.2,a-024,48,65,1,4,6856905750,6856891300
100.0,100.0,300.0,8,2,0.2,d-016,16,66,1,5,6857240050,6857223900
100.0,100.0,300.0,8,2,0.2,d-000,16,67,1,6,6857571200,6857594000
100.0,100.0,300.0,8,2,0.2,a-031,4,68,1,7,6857906900,6857913400
100.0,100.0,300.0,8,2,0.2,d-025,4,69,1,8,6858240000,6858247800
100.0,100.0,300.0,8,2,0.2,a-028,48,70,1,1,6866067100,6866051200
100.0,100.0,300.0,8,2,0.2,d-018,48,71,1,2,6866411700,6866412900
100.0,100.0,300.0,8,2,0.2,a-022,4,72,1,3,6866736450,6866733750
100.0,100.0,300.0,8,2,0.2,a-016,48,73,1,4,6867069550,6867085550
100.0,100.0,300.0,8,2,0.2,d-010,48,74,1,5,6867402700,6867400600
100.0,100.0,300.0,8,2,0.2,a-000,16,75,1,6,6867736000,6867745950
100.0,100.0,300.0,8,2,0.2,d-005,16,76,1,7,6868069450,6868097950
100.0,100.0,300.0,8,2,0.2,d-008,4,77,1,8,6868402500,6868418600
100.0,100.0,300.0,8,2,0.2,d-025,16,78,1,1,6876369900,6876381100
100.0,100.0,300.0,8,2,0.2,b-031,40,79,1,2,6876705350,6876706150
100.0,100.0,300.0,8,2,0.2,d-018,40,80,1,3,6877041500,6877028550
100.0,100.0,300.0,8,2,0.2,b-000,8,81,1,4,6877373050,6877372200
100.0,100.0,300.0,8,2,0.2,d-016,8,82,1,5,6877704700,6877724800
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,6,6878039550,6878025950
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,7,6878372900,6878398000
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,8,6878707800,6878697800
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,1,6886836650,6886836650
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,2,6887169450,6887157950
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,3,6887502900,6887510750
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,4,6887835950,6887831600
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,5,6888169050,6888164200
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,6,6888502400,6888503000
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,7,6888835900,6888853550
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,8,6889169900,6889187300
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,1,6897223650,6897232100
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,2,6897554850,6897551650
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,3,6897894850,6897903900
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,4,6898221550,6898224100
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,5,6898555250,6898543950
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,6,6898891600,6898877000
100.0,100.0,300.0,8,2,0.2,a-031,16,100,1,7,6899224850,6899247450
100.0,100.0,300.0,8,2,0.2,d-025,48,101,1,8,6899557150,6899568050
100.0,100.0,300.0,8,2,0.2,a-000,40,102,1,1,6907436850,6907421650
100.0,100.0,300.0,8,2,0.2,d-005,8,103,1,2,6907769750,6907773600
100.0,100.0,300.0,8,2,0.2,b-000,4,104,1,3,6908102300,6908100950
100.0,100.0,300.0,8,2,0.2,a-016,16,105,1,4,6908435500,6908452050
100.0,100.0,300.0,8,2,0.2,d-016,32,1,1,5,6908769400,6908767000
100.0,100.0,300.0,8,2,0.2,d-018,24,2,1,6,6909102300,6909118500
100.0,100.0,300.0,8,2,0.2,d-000,48,3,1,7,6909435850,6909470250
100.0,100.0,300.0,8,2,0.2,a-031,24,4,1,8,6909768900,6909789500
100.0,100.0,300.0,8,2,0.2,d-008,8,5,1,1,6919675300,6919654850
100.0,100.0,300.0,8,2,0.2,d-010,4,6,1,2,6920010450,6920015500
100.0,100.0,300.0,8,2,0.2,d-005,24,7,1,3,6920344900,6920357000
100.0,100.0,300.0,8,2,0.2,a-000,24,8,1,4,6920673800,6920676150
100.0,100.0,300.0,8,2,0.2,a-016,32,9,1,5,6921007500,6920997150
100.0,100.0,300.0,8,2,0.2,a-028,16,10,1,6,6921344000,6921329600
100.0,100.0,300.0,8,2,0.2,a-022,40,11,1,7,6921677050,6921700550
100.0,100.0,300.0,8,2,0.2,d-025,32,12,1,8,6922011700,6921999800
100.0,100.0,300.0,8,2,0.2,b-000,16,13,1,1,6931768850,6931764550
100.0,100.0,300.0,8,2,0.2,b-031,32,14,1,2,6932103500,6932116500
100.0,100.0,300.0,8,2,0.2,a-024,24,15,1,3,6932435750,6932440000
100.0,100.0,300.0,8,2,0.2,d-010,8,16,1,4,6932768650,6932756450
100.0,100.0,300.0,8,2,0.2,a-000,48,17,1,5,6933102150,6933108900
100.0,100.0,300.0,8,2,0.2,a-016,8,18,1,6,6933436100,6933437000
100.0,100.0,300.0,8,2,0.2,d-016,40,19,1,7,6933769050,6933779950
100.0,100.0,300.0,8,2,0.2,a-022,24,20,1,8,6934102850,6934132550
100.0,100.0,300.0,8,2,0.2,d-025,24,21,1,1,6941773250,6941762650
100.0,100.0,300.0,8,2,0.2,d-008,16,22,1,2,6942106700,6942114350
100.0,100.0,300.0,8,2,0.2,a-031,32,23,1,3,6942441200,6942442350
100.0,100.0,300.0,8,2,0.2,b-031,16,24,1,4,6942773400,6942767000
100.0,100.0,300.0,8,2,0.2,b-000,48,25,1,5,6943110300,6943106450
100.0,100.0,300.0,8,2,0.2,d-005,40,26,1,6,6943441800,6943458200
100.0,100.0,300.0,8,2,0.2,a-028,32,27,1,7,6943774450,6943779250
100.0,100.0,300.0,8,2,0.2,d-018,16,28,1,8,6944114850,6944098500
100.0,100.0,300.0,8,2,0.2,a-024,16,29,1,1,6952118450,6952141800
100.0,100.0,300.0,8,2,0.2,d-000,32,30,1,2,6952453450,6952461050
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,3,6952785050,6952785650
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,4,6953118700,6953104700
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,5,6953452050,6953453450
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,6,6953785450,6953786000
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,7,6954118700,6954105300
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,8,6954451700,6954457900
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,1,6962462050,6962441350
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,2,6962790750,6962792100
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,3,6963125800,6963135500
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,4,6963458900,6963464900
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,5,6963791300,6963781150
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,6,6964123750,6964128150
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,7,6964458750,6964459900
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,8,6964791150,6964799900
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,1,6972534900,6972520000
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,2,6972867950,6972872450
100.0,100.0,300.0,8,2,0.2,d-010,24,47,1,3,6973201450,6973201300
100.0,100.0,300.0,8,2,0.2,d-018,8,48,1,4,6973534450,6973556800
100.0,100.0,300.0,8,2,0.2,b-031,8,49,1,5,6973868150,6973872050
100.0,100.0,300.0,8,2,0.2,a-000,4,50,1,6,6974202200,6974189800
100.0,100.0,300.0,8,2,0.2,a-028,40,51,1,7,6974535150,6974543050
100.0,100.0,300.0,8,2,0.2,d-000,40,52,1,8,6974870200,6974856200
100.0,100.0,300.0,8,2,0.2,b-000,40,53,1,1,6982710350,6982693700
100.0,100.0,300.0,8,2,0.2,a-022,48,54,1,2,6983042950,6983044200
100.0,100.0,300.0,8,2,0.2,d-008,48,55,1,3,6983376750,6983396150
100.0,100.0,300.0,8,2,0.2,a-024,40,56,1,4,6983712100,6983716000
100.0,100.0,300.0,8,2,0.2,d-016,4,57,1,5,6984042250,6984043650
100.0,100.0,300.0,8,2,0.2,a-016,24,58,1,6,6984379900,6984364500
100.0,100.0,300.0,8,2,0.2,a-031,8,59,1,7,6984709050,6984717500
100.0,100.0,300.0,8,2,0.2,d-025,40,60,1,8,6985042100,6985030250
100.0,100.0,300.0,8,2,0.2,b-031,48,61,1,1,6994434750,6994421300
100.0,100.0,300.0,8,2,0.2,b-000,24,62,1,2,6994767850,6994754700
100.0,100.0,300.0,8,2,0.2,d-005,48,63,1,3,6995110550,6995124000
100.0,100.0,300.0,8,2,0.2,d-008,24,64,1,4,6995434400,6995444950
100.0,100.0,300.0,8,2,0.2,a-024,48,65,1,5,6995768400,6995765700
100.0,100.0,300.0,8,2,0.2,d-016,16,66,1,6,6996102400,6996116450
100.0,100.0,300.0,8,2,0.2,d-000,16,67,1,7,6996434900,6996436900
100.0,100.0,300.0,8,2,0.2,a-031,4,68,1,8,6996770650,6996756400
100.0,100.0,300.0,8,2,0.2,a-028,48,70,1,2,7006868000,7006865000
100.0,100.0,300.0,8,2,0.2,d-018,48,71,1,3,7007200950,7007196450
100.0,100.0,300.0,8,2,0.2,a-022,4,72,1,4,7007534600,7007546000
100.0,100.0,300.0,8,2,0.2,a-016,48,73,1,5,7007867600,7007856250
100.0,100.0,300.0,8,2,0.2,a-000,16,75,1,7,7008534200,7008559650
100.0,100.0,300.0,8,2,0.2,d-005,16,76,1,8,7008880950,7008879850
100.0,100.0,300.0,8,2,0.2,d-008,4,77,1,1,7016686500,7016672450
100.0,100.0,300.0,8,2,0.2,d-025,16,78,1,2,7017017850,7017022900
100.0,100.0,300.0,8,2,0.2,b-031,40,79,1,3,7017354700,7017344800
100.0,100.0,300.0,8,2,0.2,d-018,40,80,1,4,7017686500,7017706000
100.0,100.0,300.0,8,2,0.2,b-000,8,81,1,5,7018018800,7018014850
100.0,100.0,300.0,8,2,0.2,d-016,8,82,1,6,7018356100,7018367500
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,7,7018688050,7018718950
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,8,7019022150,7019006400
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,1,7027028050,7027029550
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,2,7027363350,7027347650
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,3,7027684100,7027700800
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,4,7028017900,7028017250
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,5,7028350650,7028347300
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,6,7028684850,7028697650
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,7,7029017950,7029017400
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,8,7029350650,7029360400
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,1,7037234600,7037221550
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,2,7037567650,7037569350
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,3,7037919400,7037916250
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,4,7038251750,7038238450
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,5,7038587500,7038588900
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,6,7038920300,7038940350
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,7,7039254700,7039261600
100.0,100.0,300.0,8,2,0.2,a-031,16,100,1,8,7039587700,7039592400
100.0,100.0,300.0,8,2,0.2,d-025,48,101,1,1,7047517500,7047506000
100.0,100.0,300.0,8,2,0.2,a-000,40,102,1,2,7047850450,7047853650
100.0,100.0,300.0,8,2,0.2,d-005,8,103,1,3,7048183750,7048177850
100.0,100.0,300.0,8,2,0.2,b-000,4,104,1,4,7048517700,7048516350
100.0,100.0,300.0,8,2,0.2,a-016,16,105,1,5,7048850400,7048845900
100.0,100.0,300.0,8,2,0.2,d-016,32,1,1,6,7049184000,7049199300
100.0,100.0,300.0,8,2,0.2,d-018,24,2,1,7,7049517250,7049517150
100.0,100.0,300.0,8,2,0.2,d-000,48,3,1,8,7049850400,7049836600
100.0,100.0,300.0,8,2,0.2,a-031,24,4,1,1,7059570850,7059566750
100.0,100.0,300.0,8,2,0.2,d-008,8,5,1,2,7059907100,7059895900
100.0,100.0,300.0,8,2,0.2,d-010,4,6,1,3,7060236350,7060237800
100.0,100.0,300.0,8,2,0.2,d-005,24,7,1,4,7060570600,7060560300
100.0,100.0,300.0,8,2,0.2,a-000,24,8,1,5,7060906400,7060891850
100.0,100.0,300.0,8,2,0.2,a-016,32,9,1,6,7061239250,7061241350
100.0,100.0,300.0,8,2,0.2,a-028,16,10,1,7,7061573600,7061562250
100.0,100.0,300.0,8,2,0.2,a-022,40,11,1,8,7061906800,7061913250
100.0,100.0,300.0,8,2,0.2,d-025,32,12,1,1,7071683600,7071670450
100.0,100.0,300.0,8,2,0.2,b-000,16,13,1,2,7072016850,7072015550
100.0,100.0,300.0,8,2,0.2,b-031,32,14,1,3,7072352150,7072366300
100.0,100.0,300.0,8,2,0.2,a-024,24,15,1,4,7072683550,7072700200
100.0,100.0,300.0,8,2,0.2,d-010,8,16,1,5,7073016850,7073007450
100.0,100.0,300.0,8,2,0.2,a-000,48,17,1,6,7073349900,7073340450
100.0,100.0,300.0,8,2,0.2,a-016,8,18,1,7,7073683500,7073710900
100.0,100.0,300.0,8,2,0.2,d-016,40,19,1,8,7074017400,7074008950
100.0,100.0,300.0,8,2,0.2,a-022,24,20,1,1,7082007600,7081997150
100.0,100.0,300.0,8,2,0.2,d-025,24,21,1,2,7082338900,7082326700
100.0,100.0,300.0,8,2,0.2,d-008,16,22,1,3,7082673050,7082677450
100.0,100.0,300.0,8,2,0.2,a-031,32,23,1,4,7083007450,7083022050
100.0,100.0,300.0,8,2,0.2,b-031,16,24,1,5,7083338800,7083341050
100.0,100.0,300.0,8,2,0.2,b-000,48,25,1,6,7083672950,7083661300
100.0,100.0,300.0,8,2,0.2,d-005,40,26,1,7,7084006550,7084012900
100.0,100.0,300.0,8,2,0.2,a-028,32,27,1,8,7084344300,7084365900
100.0,100.0,300.0,8,2,0.2,d-018,16,28,1,1,7095550250,7095563000
100.0,100.0,300.0,8,2,0.2,a-024,16,29,1,2,7095888300,7095882750
100.0,100.0,300.0,8,2,0.2,d-000,32,30,1,3,7096222250,7096203000
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,4,7096551500,7096554450
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,5,7096884550,7096886100
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,6,7097217350,7097204550
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,7,7097551250,7097546500
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,8,7097891850,7097908250
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,1,7105874450,7105852850
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,2,7106209000,7106204500
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,3,7106544250,7106556300
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,4,7106876550,7106878450
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,5,7107209000,7107199600
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,6,7107533300,7107527250
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,7,7107866200,7107867250
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,8,7108199600,7108200350
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,1,7116267250,7116278550
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,2,7116602950,7116598550
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,3,7116940500,7116949900
100.0,100.0,300.0,8,2,0.2,d-010,24,47,1,4,7117268450,7117270600
100.0,100.0,300.0,8,2,0.2,d-018,8,48,1,5,7117601650,7117589800
100.0,100.0,300.0,8,2,0.2,b-031,8,49,1,6,7117935700,7117942100
100.0,100.0,300.0,8,2,0.2,a-000,4,50,1,7,7118267950,7118275300
100.0,100.0,300.0,8,2,0.2,a-028,40,51,1,8,7118606800,7118591450
100.0,100.0,300.0,8,2,0.2,d-000,40,52,1,1,7126759800,7126748650
100.0,100.0,300.0,8,2,0.2,b-000,40,53,1,2,7127098600,7127089250
100.0,100.0,300.0,8,2,0.2,a-022,48,54,1,3,7127442900,7127444450
100.0,100.0,300.0,8,2,0.2,d-008,48,55,1,4,7127775800,7127766900
100.0,100.0,300.0,8,2,0.2,a-024,40,56,1,5,7128113050,7128115100
100.0,100.0,300.0,8,2,0.2,d-016,4,57,1,6,7128433150,7128465550
100.0,100.0,300.0,8,2,0.2,a-016,24,58,1,7,7128766950,7128786450
100.0,100.0,300.0,8,2,0.2,a-031,8,59,1,8,7129099500,7129104700
100.0,100.0,300.0,8,2,0.2,d-025,40,60,1,1,7138903650,7138901900
100.0,100.0,300.0,8,2,0.2,b-031,48,61,1,2,7139236050,7139222950
100.0,100.0,300.0,8,2,0.2,b-000,24,62,1,3,7139569950,7139573850
100.0,100.0,300.0,8,2,0.2,d-005,48,63,1,4,7139904750,7139895750
100.0,100.0,300.0,8,2,0.2,d-008,24,64,1,5,7140238150,7140224600
100.0,100.0,300.0,8,2,0.2,a-024,48,65,1,6,7140573700,7140566200
100.0,100.0,300.0,8,2,0.2,d-016,16,66,1,7,7140903450,7140918150
100.0,100.0,300.0,8,2,0.2,d-000,16,67,1,8,7141238200,7141270800
100.0,100.0,300.0,8,2,0.2,a-031,4,68,1,1,7149167250,7149177950
100.0,100.0,300.0,8,2,0.2,d-025,4,69,1,2,7149500250,7149497550
100.0,100.0,300.0,8,2,0.2,a-028,48,70,1,3,7149832700,7149830050
100.0,100.0,300.0,8,2,0.2,d-018,48,71,1,4,7150165750,7150170300
100.0,100.0,300.0,8,2,0.2,a-022,4,72,1,5,7150500000,7150490050
100.0,100.0,300.0,8,2,0.2,a-016,48,73,1,6,7150833000,7150842850
100.0,100.0,300.0,8,2,0.2,d-010,48,74,1,7,7151166000,7151161550
100.0,100.0,300.0,8,2,0.2,a-000,16,75,1,8,7151499400,7151514350
100.0,100.0,300.0,8,2,0.2,d-005,16,76,1,1,7159572500,7159554700
100.0,100.0,300.0,8,2,0.2,d-008,4,77,1,2,7159904000,7159907200
100.0,100.0,300.0,8,2,0.2,d-025,16,78,1,3,7160236250,7160259150
100.0,100.0,300.0,8,2,0.2,b-031,40,79,1,4,7160568650,7160578400
100.0,100.0,300.0,8,2,0.2,d-018,40,80,1,5,7160902850,7160899100
100.0,100.0,300.0,8,2,0.2,b-000,8,81,1,6,7161241700,7161225900
100.0,100.0,300.0,8,2,0.2,d-016,8,82,1,7,7161572250,7161603450
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,8,7161903650,7161891850
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,1,7169999100,7170002800
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,2,7170332400,7170323250
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,3,7170667200,7170676650
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,4,7170998950,7171003150
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,5,7171333050,7171348650
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,6,7171666050,7171667750
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,7,7172000700,7171998500
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,8,7172332050,7172350700
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,1,7180118600,7180108000
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,2,7180451500,7180460950
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,3,7180791350,7180778950
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,4,7181136250,7181132350
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,5,7181469600,7181487850
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,6,7181808150,7181804250
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,7,7182139050,7182130250
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,8,7182471350,7182488200
